Facility Name,address,city,state,zip,pass fail,score
REDWOOD VILLA,1981 MONTECITO AV,MOUNTAIN,VIEW,CA,Pass*,84*
MASA CAFE,1015 JOAQUIN RD,MOUNTAIN,VIEW,CA,Pass*,88*
Baadal,1400 CRITTENDEN LN,MOUNTAIN,VIEW,CA,Pass,100
JIA CAFE 47 @ 1545 CHARLESTON RD,1545 CHARLESTON AV,MOUNTAIN,VIEW,CA,Pass,98
MOMA CAFE 45 @ 1585 CHARLESTON RD,1585 CHARLESTON RD,MOUNTAIN,VIEW,CA,Pass,87
STARBUCKS COFFEE #7933,580 N RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,100
BANGKOK BISTRO,580 N RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,87
FRESH & EASY # 1120 -BAKERY,580 N RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,100
7-ELEVEN FOOD STORE #2214-14321B,1951 OLD MIDDLEFIELD WY,MOUNTAIN,VIEW,CA,Pass,92
STEAM CAFE @ 900 ALTA AVE,900 ALTA AV,MOUNTAIN,VIEW,CA,Pass,95
GOOGLE- B44 CAFE- ATOM,1625 CHARLESTON RD,MOUNTAIN,VIEW,CA,Pass,98
ADA'S CAFE,1954 OLD MIDDLEFIELD WY,MOUNTAIN,VIEW,CA,Pass*,97*
VICTORIA,1098 ALTA DR,MOUNTAIN,VIEW,CA,Pass,90
SLICE CAFE 40 @ 1600 AMPHITHEATRE,1600 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,100
LOS ALTOS TAQUERIA,2105 OLD MIDDLEFIELD WY,MOUNTAIN,VIEW,CA,Pass,78
SUBWAY SANDWICHES,2105 OLD MIDDLEFIELD WY,MOUNTAIN,VIEW,CA,Pass,95
THE NEW ORIENT RESTAURANT,2105 OLD MIDDLEFIELD RD,MOUNTAIN,VIEW,CA,Pass,85
FOOD PLAZA RIGHT,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,100
FOOD PLAZA LEFT,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,98
CAFE STAGE RIGHT,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,97
CAFE STAGE LEFT & THE DECK,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,92
BIGGS SPECIALTY SAUSAGE & HO,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,90
BBQ BOOTH,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,92
SHORELINE MAIN STAGE KITCHEN,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,81
ROSITAS PLAZA RIGHT,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,92
SHORELINE BOX SEAT TERRACE RIGHT,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,77
HOL 'N JAM @ STAGE COMMISSARY,1 AMPHITHEATRE PY,MOUNTAIN,VIEW,CA,Pass,87
BIG TABLE @ 1900 CHARLESTON,1900 CHARLESTON RD,MOUNTAIN,VIEW,CA,Pass,93
CLOUD CAFE,1900 CHARLESTON RD,MOUNTAIN,VIEW,CA,Pass,100
LONG LIFE CAFE,2000 CHARLESTON RD,MOUNTAIN,VIEW,CA,Pass,98
STOCK MARKET @ 1965 CHARLESTON,1965 CHARLESTON RD,MOUNTAIN,VIEW,CA,Pass,97
GOLDILOCKS MT VIEW,1020 N RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,84
RENGSTORFF PHO,1020 N RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,61
LAS MUCHACHAS RESTAURANT,2483 OLD MIDDLEFIELD WY,MOUNTAIN,VIEW,CA,Pass*,93*
LAKESIDE CAFE,3160 N SHORELINE BL,MOUNTAIN,VIEW,CA,Pass,87
MC DONALD'S-1060,1060 RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,87
HANOBI JAPANESE RESTAURANT,1040 RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass*,88*
FRED'S PLACE,2534 OLD MIDDLEFIELD WY,MOUNTAIN,VIEW,CA,Pass,90
PIZZA STUDIO,565 SAN ANTONIO RD,MOUNTAIN,VIEW,CA,Pass,98
CRAVE CAFE @ 2025 GARCIA,2025 GARCIA AV,MOUNTAIN,VIEW,CA,Closure,87
COSTCO WHOLESALE #143-BAKERY,1000 N RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,94
COSTCO WHOLESALE #143-FOOD COURT,1000 N RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,96
COSTCO WHOLESALE #143 - DELI,1000 N RENGSTORFF AV,MOUNTAIN,VIEW,CA,Pass,94
SAMOVAR,1077 INDEPENDENCE AV,MOUNTAIN,VIEW,CA,Pass,82
MICHAEL'S-SHORELINE,2960 N SHORELINE BL,MOUNTAIN,VIEW,CA,Pass*,80*
EVOLUTION @ 1500 SALADO,1500 SALADO DR,MOUNTAIN,VIEW,CA,Pass,90,,
ERIK'S DELI CAFE,2424 CHARLESTON RD,MOUNTAIN,VIEW,CA,Pass*,93*,,
KFC #223,2609 E CHARLESTON RD,MOUNTAIN,VIEW,CA,Pass*,90*,,
GOOGLE CAFE BETA,2350 BAYSHORE DR,MOUNTAIN,VIEW,CA,Pass,89,,
PLAZA DELI CAFE,2680 BAYSHORE PY,MOUNTAIN,VIEW,CA,Pass,90,,
SPECIALTY'S CAFE AND BAKERY,645 ELLIS ST,MOUNTAIN,VIEW,CA,Pass,93,,
Hong Kong Restaurant,3691 El Camino Real,Palo,Alto,CA,Fail,,,
GUNN HIGH SCHOOL,780 ARASTRADERO RD,PALO,ALTO,CA,Pass,87,,
CHINA DELIGHT,461 EMERSON ST,PALO,ALTO,CA,Pass,78,,
BON APPETIT @ VMWARE,3495 DEER CREEK RD,PALO,ALTO,CA,Pass,98,,
Village Cheese House,855 El Camino Real,Palo,Alto,CA,Fail,,,
PROLIFIC OVEN THE,550 WAVERLY ST,PALO,ALTO,CA,Pass,92,,
STARBUCKS COFFEE #2886,4131 EL CAMINO REAL ,PALO,ALTO,CA,Pass,96,,
BON APPETIT @ VM WARE,3401 HILLVIEW AV,PALO,ALTO,CA,Pass*,85*,"Nov. 6, 2014","Nov. 10, 2014"
BISTRO @ 3160,3160 PORTER DR,PALO,ALTO,CA,Pass*,92*,,
3 G'S CAFE,456 CAMBRIDGE AV,PALO,ALTO,CA,Pass,96,,
DUVENECK SCHOOL,705 ALESTER AV,PALO,ALTO,CA,Pass,97,,
WALER HAYS SCHOOL,1525 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,100,"Jul. 30, 2014","Jul. 31, 2014"
ST ELIZABETH SETON SCHOOL,1095 CHANNING AV,PALO,ALTO,CA,Pass,100,,
"BELCAMPO MEAT COMPANY, LLC",855 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,94*,,
ADDISON SCHOOL,650 ADDISON AV,PALO,ALTO,CA,Pass,100,,
KIRK'S STEAKBURGERS,75 TOWN & COUNTRY VILLAGE ,PALO,ALTO,CA,Pass*,89*,,
VILLAGE CHEESE HOUSE,855 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,81*,,
WHOLE FOODS MARKET-DELI,774 EMERSON ST,PALO,ALTO,CA,Pass*,83*,,
GENJI SUSHI @ WHOLE FOODS PALO ALTO,774 EMERSON ST,PALO,ALTO,CA,Pass*,87*,,
ST MICHAEL'S ALLEY,806 EMERSON ST,PALO,ALTO,CA,Pass*,95*,,
TAVA INDIAN KITCHEN,855 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,90*,,
ASIAN BOX,855 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,90*,,
COWPER INN,705 COWPER ST,PALO,ALTO,CA,Pass*,92*,,
PIZZERIA DELFINA,651 EMERSON ST,PALO,ALTO,CA,Pass,87,,
BUCA DI BEPPO,643 EMERSON ST,PALO,ALTO,CA,Pass,82,,
COCONUTS CARIBBEAN RESTAURANT,642 RAMONA ST,PALO,ALTO,CA,Pass,88,,
GORDON BIERSCH BREWERY RESTAURANT,640 EMERSON ST,PALO,ALTO,CA,Pass,95
TACOLICIOUS,636 EMERSON ST,PALO,ALTO,CA,Conditional Pass*,69*
REPOSADO,236 HAMILTON AV,PALO,ALTO,CA,Pass,88
FRAICHE YOGURT,200 HAMILTON AV,PALO,ALTO,CA,Pass,79
NEW YORK PIZZA,325 HAMILTON AV,PALO,ALTO,CA,Pass,86
CURRY UP NOW,321 HAMILTON AV,PALO,ALTO,CA,Pass,97
OSTERIA,247 HAMILTON ST,PALO,ALTO,CA,Pass,93
LYFE KITCHEN PALO ALTO,167 HAMILTON AV,PALO,ALTO,CA,Pass,97
ZOLA,565 BRYANT ST,PALO,ALTO,CA,Pass,92
PENINSULA FOUNTAIN & GRILL,566 EMERSON ST,PALO,ALTO,CA,Pass,95
BISTRO MAXINE,548 RAMONA ST,PALO,ALTO,CA,Pass*,95*
PAMPAS PALO ALTO,529 ALMA ST,PALO,ALTO,CA,Pass,95
TAI PAN,560 WAVERLEY ST,PALO,ALTO,CA,Pass,94
THAIPHOON RESTAURANT,543 EMERSON ST,PALO,ALTO,CA,Pass,89
NOLA,535 RAMONA ST,PALO,ALTO,CA,Pass,87
VERO,530 BRYANT ST,PALO,ALTO,CA,Pass,81
PEET'S COFFEE & TEA #144,436 UNIVERSITY AV,PALO,ALTO,CA,Pass,97
GARDEN COURT HOTEL,520 COWPER ST,PALO,ALTO,CA,Pass,98
IL FORNAIO-COWPER,520 COWPER SQUARE ST,PALO,ALTO,CA,Pass*,97*
TAMARINE RESTAURANT,546 UNIVERSITY AV,PALO,ALTO,CA,Pass,81
SPROUT CAFE,168 UNIVERSITY AV,PALO,ALTO,CA,Closure*,78*
PIZZA MY HEART,220 UNIVERSITY AV,PALO,ALTO,CA,Pass*,98*
CAFE 220,220 UNIVERSITY AV,PALO,ALTO,CA,Pass,85
CREAM OF PALO ALTO,440 UNIVERSITY AV,PALO,ALTO,CA,Pass,96
YOGURTLAND PALO ALTO,494 UNIVERSITY AV,PALO,ALTO,CA,Pass*,100*
GYROS GYROS,498 UNIVERSITY AV,PALO,ALTO,CA,Pass,87
UMAMI BURGER,452 UNIVERSITY AV,PALO,ALTO,CA,Pass,94
PLUTO'S,482 UNIVERSITY AV,PALO,ALTO,CA,Pass,87
AMBER DHARA,150 UNIVERSITY AV,PALO,ALTO,CA,Pass*,90*
BURMA RUBY,326 UNIVERSITY AV,PALO,ALTO,CA,Conditional Pass,79
RISTORANTE ARTE,473 UNIVERSITY AV,PALO,ALTO,CA,Pass,100
EPI CAFE,405 UNIVERSITY AV,PALO,ALTO,CA,Conditional Pass,76
LA STRADA,335 UNIVERSITY AV,PALO,ALTO,CA,Pass,89
ROUND TABLE PIZZA #15,263 UNIVERSITY AV,PALO,ALTO,CA,Pass,95
PALANTIR CAFE,116 UNIVERSITY AV,PALO,ALTO,CA,Conditional Pass*,79*
O SUSHI HOUSE,403 UNIVERSITY AV,PALO,ALTO,CA,Pass,80
JOYA,339 UNIVERSITY AV,PALO,ALTO,CA,Pass*,77*
CAFE VENETIA,419 UNIVERSITY AV,PALO,ALTO,CA,Pass*,94*
CAFE TAXIM,423 UNIVERSITY AV,PALO,ALTO,CA,Pass,88
OREN'S HUMMUS SHOP,261 UNIVERSITY AV,PALO,ALTO,CA,Pass,82
CREPEVINE,367 UNIVERSITY AV,PALO,ALTO,CA,Pass,81
SAM'S CHOWDER HOUSE,185 UNIVERSITY AV,PALO,ALTO,CA,Pass*,88*
T4,165 UNIVERSITY AV,PALO,ALTO,CA,Pass*,100*
RANGOON RUBY BURNESE CUISINE,445 EMERSON ST,PALO,ALTO,CA,Conditional Pass*,79*
JING JING RESTAURANT,443 EMERSON ST,PALO,ALTO,CA,Pass*,85*
LA COMIDA,450 BRYANT ST,PALO,ALTO,CA,Pass*,97*
EVVIA,420 EMERSON ST,PALO,ALTO,CA,Pass,85
MANDARIN GOURMET-420,420 RAMONA ST,PALO,ALTO,CA,Pass*,93*
THE PATIO @ RUDY'S,412 EMERSON ST,PALO,ALTO,CA,Pass,91,,
7-ELEVEN FOOD STORE #18584,401 WAVERLY ST,PALO,ALTO,CA,Pass,96,,
KANPAI,330 LYTTON AV,PALO,ALTO,CA,Pass*,93*,,
GELATAIO,121 LYTTON AV,PALO,ALTO,CA,Pass,97,,
TERMAN MIDDLE SCHOOL,655 ARASTRADERO RD,PALO,ALTO,CA,Pass,88,,
Pommard Catering,3163 Middlefield Rd,Palo,Alto,CA,Fail,,,
PALO ALTO CAFE,2675 MIDDLEFIELD RD,PALO,ALTO,CA,Pass*,93*,,
POMMARD CATERING,3163 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,81,,
DOHATSUTEN,799 SAN ANTONIO RD,PALO,ALTO,CA,Pass,85,,
ANJUMAN-E-JAMALI,998 SAN ANTONIO RD,PALO,ALTO,CA,Pass*,90*,,
MOLDAW FAMILY RESIDENCES @ 899 CHARLESTON,899 E CHARLESTON RD,PALO,ALTO,CA,Pass*,87*,,
RICK'S ICE CREAM,3946 MIDDLEFIELD RD,PALO,ALTO,CA,Pass*,85*,,
OSHMAN FAMILY JEWISH COMMUNITY CENTER,3921 FABIAN WY,PALO,ALTO,CA,Pass*,94*,"Oct. 23, 2014","Oct. 25, 2014"
MOUNTAIN MIKE'S PIZZA,3918 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,95,,
PEET'S COFFEE & TEA #111,3904 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,82,,
KEHILLAH JEWISH HIGH SCHOOL,3900 FABIAN WY,PALO,ALTO,CA,Pass,95,,
SANCHO'S TAQUERIA,2723 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,100
PALO VERDE SCHOOL,3450 LOUIS RD,PALO,ALTO,CA,Pass,100
CHALLENGER MIDDLEFIELD,3880 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,97
7-ELEVEN FOOD STORE #2234-14315G,708 COLORADO ST,PALO,ALTO,CA,Pass*,95*
OHLONE SCHOOL,950 AMARILLO AV,PALO,ALTO,CA,Pass*,100*
CAFE VIE,2445 FABER PL,PALO,ALTO,CA,Pass,88
ABUNDANT AIR CAFE,1901 EMBARCADERO RD,PALO,ALTO,CA,Pass,93
JORDAN MIDDLE SCHOOL-FOOD,750 N CALIFORNIA AV,PALO,ALTO,CA,Pass*,97*
STRATFORD SCHOOL,870 N CALIFORNIA AV,PALO,ALTO,CA,Pass,94
STARBUCKS COFFEE COMPANY # 19632,2190 W BAYSHORE RD,PALO,ALTO,CA,Pass*,97*
THE FRESH MARKET- BAKERY,2170 W BAYSHORE RD,PALO,ALTO,CA,Pass*,98*
SUSHI WITH GUSTO @ THE FRESH MARKET,2170 W BAYSHORE RD,PALO,ALTO,CA,Pass*,98*
THREE SEASONS RESTAURANT,518 BRYANT ST,PALO,ALTO,CA,Pass,71
Good Earth Patio Café,1899 Page Mill Rd,Palo,Alto,CA,Fail,
CSD CAFE,902 ARASTRADERO RD,PALO,ALTO,CA,Pass,100
YOSHI'S CATERING,3405 HILLVIEW AV,PALO,ALTO,CA,Pass*,100*
ALWAY @ STANFORD,1070 ARASTRADERO RD,PALO,ALTO,CA,Pass,86,,
HILL TOP CATERING- 1ST FLOOR,3431 HILLVIEW AV,PALO,ALTO,CA,Conditional Pass*,77*,,
HILL TOP BISTRO- 2ND FLOOR,3431 HILLVIEW AV,PALO,ALTO,CA,Pass*,96*,,
HILL TOP CAFE- GRAB N GO,3431 HILLVIEW AV,PALO,ALTO,CA,Pass*,100*,,
CAFE D AT SAP,3410 HILLVIEW AV,PALO,ALTO,CA,Pass,87,"Nov. 4, 2014","Nov. 20, 2014"
GUCKENHEIMER-PARC,3333 COYOTE HILL RD,PALO,ALTO,CA,Pass,84,,
TIBCO CAFE,3301 HILLVIEW AV,PALO,ALTO,CA,Conditional Pass*,71*,,
TIBCO PANTRY,3301 HILLVIEW AV,PALO,ALTO,CA,Pass*,100*,,
PALO ALTO HILLS GOLF & COUNTRY CLUB,3000 ALEXIS DR,PALO,ALTO,CA,Pass,80,,
MANDARIN ROOTS,3345 EL CAMINO REAL ,PALO,ALTO,CA,Conditional Pass*,68*,,
UNIVERSITY CLUB OF PALO ALTO MIX,3277 MIRANDA AV,PALO,ALTO,CA,Conditional Pass*,72*,,
CG'S CAFE-COOLEY GODWARD,3175 HANOVER ST,PALO,ALTO,CA,Pass,85,,
FISH MARKET THE-3150,3150 EL CAMINO REAL ,PALO,ALTO,CA,Pass,96,,
MCDONALD'S RESTAURANT #3094,3128 EL CAMINO REAL ,PALO,ALTO,CA,Pass,80,,
GOOD EARTH PATIO CAFE,1899 PAGE MILL RD,PALO,ALTO,CA,Pass,82,,
GORDAN & BETTY MOORE FOUNDATION,1661 PAGE MILL RD,PALO,ALTO,CA,Pass,92,,
ZYME & DINE CAFE,925 PAGE MILL RD,PALO,ALTO,CA,Pass,96
GUCKENHEIMER-WILSON SONSINI CA,650 PAGE MILL RD,PALO,ALTO,CA,Pass*,89*
FAMBRINI'S CAFE,2600 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,87*
SIMPSON THACHER & BARTLETT,2475 HANOVER ST,PALO,ALTO,CA,Pass,90
EUREST @ MERCK,901 S CALIFORNIA AV,PALO,ALTO,CA,Pass,92
CREEKSIDE CAFE,900 ARASTRADERO ,PALO,ALTO,CA,Pass,98
AUNTIE ANNES PRETZELS - RED MANGO YOGURT,660 STANFORD SHOPPING CENTER ,PALO,ALTO,CA,Pass*,95*
CHIPOTLE MEXICAN GRILL #1265,2675 EL CAMINO REAL ,PALO,ALTO,CA,Pass,92
PRESSED JUICERY,660 STANFORD SHOPPING CENTER ,PALO,ALTO,CA,Pass*,97*
TACO BELL #028833,910 E CHARLESTON RD,PALO,ALTO,CA,Pass,94
CROWNE PLAZA CABANA - PALO ALTO,4290 EL CAMINO REAL ,PALO,ALTO,CA,Pass,87
DINAH'S POOLSIDE RESTAURANT,4261 EL CAMINO REAL ,PALO,ALTO,CA,Pass,84
SU HONG EATERY,4256 EL CAMINO REAL ,PALO,ALTO,CA,Pass,63
HOBEE'S RESTAURANT-4224,4224 EL CAMINO REAL ,PALO,ALTO,CA,Pass,88
HOOVER SCHOOL - FOOD SERVICE,445 E CHARLESTON RD,PALO,ALTO,CA,Pass*,97*
SUBWAY #30816,4131 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,98*
SUSHITOMO,4131 EL CAMINO WY,PALO,ALTO,CA,Pass,84
SO GONG DONG TOFU HOUSE,4127 EL CAMINO REAL ,PALO,ALTO,CA,Pass,85
FUKI SUSHI,4119 EL CAMINO REAL ,PALO,ALTO,CA,Pass,91
FAIRMEADOW SCHOOL - FOOD SERVICE,500 E MEADOW DR,PALO,ALTO,CA,Pass,97
JANE LATHROP STANFORD MIDDLE SCHOOL,480 E MEADOW DR,PALO,ALTO,CA,Pass*,100*
HONEY BAKED HAM-4113,4113 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,100*
JUANA BRIONES SCHOOL,4100 ORME ST,PALO,ALTO,CA,Pass,92
PIZZA CHICAGO,4115 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,90*
KEYS SCHOOL-EL CAMINO CAMPUS,3981 EL CAMINO REAL ,PALO,ALTO,CA,Pass,100
BAJA FRESH MEXICAN GRILL,3990 EL CAMINO REAL ,PALO,ALTO,CA,Pass,94
RICE THAI CUISINE,3924 EL CAMINO REAL ,PALO,ALTO,CA,Pass,73
HAPPY DONUTS,3916 EL CAMINO REAL ,PALO,ALTO,CA,Pass,85
L&L HAWAIIAN,3890 EL CAMINO REAL ,PALO,ALTO,CA,Pass,93
STARBUCKS COFFEE COMPANY,3885 EL CAMINO REAL ,PALO,ALTO,CA,Pass,87
THE ACE OF SANDWICHES,3864 EL CAMINO REAL ,PALO,ALTO,CA,Pass,79
CELIA'S MEXICAN RESTAURANT,3740 EL CAMINO REAL ,PALO,ALTO,CA,Pass,91
DA SICHUAN BISTRO,3781 EL CAMINO REAL ,PALO,ALTO,CA,Pass,81
BARRON PARK ELEMENTARY SCHOOL,800 BARRON AV,PALO,ALTO,CA,Pass,100
TAQUERIA EL GRULLENSE J & G,3636 EL CAMINO REAL ,PALO,ALTO,CA,Conditional Pass*,78*
HONG KONG RESTAURANT,3691 EL CAMINO REAL ,PALO,ALTO,CA,Pass,61
CIBO RESTAURANT & BAR,3398 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,83*
EL CARMELO SCHOOL,3024 BRYANT ST,PALO,ALTO,CA,Pass,100
CORNER BAKERY CAFE,3375 EL CAMINO REAL ,PALO,ALTO,CA,Pass,81
INDO RESTAURANT & LOUNGE,3295 W EL CAMINO REAL ,PALO,ALTO,CA,Pass*,81*
PANACHE CATERING,3261 ASH ST,PALO,ALTO,CA,Pass,85
FRY'S ELECTRONICS #3,340 PORTAGE AV,PALO,ALTO,CA,Pass*,76*
FUEL CAFE,440 PORTAGE AV,PALO,ALTO,CA,Pass,95
CAFE PIAZZA,3000 EL CAMINO REAL ,PALO,ALTO,CA,Pass,96
INDOCHINE,2710 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,92
PALO ALTO BREAKFASTT HOUSE,2706 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,94
BASKIN ROBBINS ICE CREAM,2615 MIDDLEFIELD RD,PALO,ALTO,CA,Pass*,93*
COMO ESTA TAQUERIA,2605 MIDDLEFIELD RD,PALO,ALTO,CA,Pass,97
BEET CAFE @ AOL,395 PAGE MILL RD,PALO,ALTO,CA,Pass,95
CAFFE RIACE,200 SHERIDAN AV,PALO,ALTO,CA,Pass*,88*
SUBWAY #27048,421 CALIFORNIA AV,PALO,ALTO,CA,Pass,96
PIZZA STUDIO,365 S CALIFORNIA AV,PALO,ALTO,CA,Pass,92
SIMPLY SANDWICHES,2435 ASH ST,PALO,ALTO,CA,Pass*,95*
IZZY'S BROOKLYN BAGELS,477 CALIFORNIA AV,PALO,ALTO,CA,Pass,82
PALO ALTO BAKING COMPANY,381 CALIFORNIA AV,PALO,ALTO,CA,Pass,85
LA BODEGUITA DEL MEDIO,463 CALIFORNIA AV,PALO,ALTO,CA,Pass,86
VIN VINO WINE,437 CALIFORNIA AV,PALO,ALTO,CA,Pass,86
TERRONE PIZZERIA,448 S CALIFORNIA AV,PALO,ALTO,CA,Pass,81
JOANIE'S CAFE,405 CALIFORNIA AV,PALO,ALTO,CA,Pass,83
JADE PALACE PECKING DUCK,151 S CALIFORNIA AV,PALO,ALTO,CA,Pass*,76*
SZECHWAN CAFE,406 S CALIFORNIA AV,PALO,ALTO,CA,Pass,56
STARBUCKS COFFEE #9870,361 S CALIFORNIA AV,PALO,ALTO,CA,Pass*,100*
SPICE KIT,340 S CALIFORNIA AV,PALO,ALTO,CA,Pass*,83*
PRINTER INC CAFE,320 CALIFORNIA AV,PALO,ALTO,CA,Pass*,83*
HOMMA'S BROWN RICE SUSHI,2363 BIRCH ST,PALO,ALTO,CA,Pass,83
PANDA EXPRESS #1924,2310 EL CAMINO REAL ,PALO,ALTO,CA,Pass,98
FREEBIRDS WORLD BURRITO,2305 EL CAMINO REAL ,PALO,ALTO,CA,Pass,91*
R & B SEAFOOD RESTAURANT,2209 EL CAMINO REAL ,PALO,ALTO,CA,Pass,77
ODORI SUSHI & TEPPANYAKI,2111 EL CAMINO REAL ,PALO,ALTO,CA,Pass,98
ELK'S LODGE #1471,4249 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,89*
PAPA JOHN'S PIZZA,3898 EL CAMINO REAL ,PALO,ALTO,CA,Pass*,93*
STARBUCK'S COFFEE #5541,2000 EL CAMINO REAL ,PALO,ALTO,CA,Pass,100
THE SEA BY ALEXANDER'S STEAKHOUSE,4269 EL CAMINO REAL ,PALO,ALTO,CA,Pass,93
"COUNTER, THE",369 CALIFORNIA AV,PALO,ALTO,CA,Pass*,93*
CAFE PRO BONO,2437 BIRCH ST,PALO,ALTO,CA,Pass,94
LURE & TILL,180 HAMILTON AV,PALO,ALTO,CA,Pass,94
Sonoma Chicken Coop,52925 Almaden Ex ,San,Jose,CA,Fail,
168 CAFE,950 STORY RD,SAN,JOSE,C,Pass,81
"BRIT, THE",1701 AIRPORT BL,SAN,JOSE,CA,Pass,86
STRATFORD SCHOOL,1718 ANDOVER LN,SAN,JOSE,CA,Pass*,98*
NOAH'S BAGELS #159,1578 S BASCOM AV,SAN,JOSE,CA,Pass,84,,
LUNCH WITH TONY,5202 N FIRST ST,SAN,JOSE,CA,Pass,88,,
COURT'S LOUNGE,2425 S BASCOM AV,SAN,JOSE,CA,Pass,94,,
ONO HAWAIIAN BBQ,1706 OAKLAND RD,SAN,JOSE,CA,Pass,85,"Oct. 29, 2014","Nov. 3, 2014"
SNO-CRAVE HOT POT,1183 S DE ANZA BL,SAN,JOSE,CA,Pass*,87*,,
BASKIN ROBBINS,2663 CROPLEY AV,SAN,JOSE,CA,Pass,90,,
JAMBA JUICE @ VALLEY FAIR MALL,2855 STEVENS CREEK BL,SAN,JOSE,CA,Pass,87,,
RUBY THAI KITCHEN,2855 STEVENS CREEK BL,SAN,JOSE,CA,Pass,77,,
CAFE BISTRO @ NORDSTROM #425,2400 FOREST AV,SAN,JOSE,CA,Pass,80,,
ESPRESSO BAR @ NORDSTROM #425,2400 FOREST AV,SAN,JOSE,CA,Pass*,93*,,
NORDSTROM RAAM,2400 FOREST AV,SAN,JOSE,CA,Pass,95,,
THE SANDWICH SPOT,5126 STEVENS CREEK BL,SAN,JOSE,CA,Pass*,89*,,
KERRIE'S KAFE,3052 ORCHARD DR,SAN,JOSE,CA,Pass,91,,
BON APPETIT @ FLEXTRONICS CAFE,6201 AMERICA CENTER DR,SAN,JOSE,CA,Pass,94,,
SYNAPTICS INC,1251 MCKAY DR,SAN,JOSE,CA,Pass,87,,
USPS/ EASTWEST DINING,1750 LUNDY AV,SAN,JOSE,CA,Pass*,86*,,
LUNCHSTOP@SAN JOSE POLICE DEPT CAFE,201 W MISSION ST,SAN,JOSE,CA,Pass,93
7-ELEVEN #2367-20418D,3861 SEVEN TREES BL,SAN,JOSE,CA,Pass,90
MEXICO CITY,1616 ALMADEN RD,SAN,JOSE,CA,Pass,94
SUNGARDEN CHEVRON,1418 MONTEREY RD,SAN,JOSE,CA,Pass,92
CARNITAS EL RINCON,148 W ALMA AV,SAN,JOSE,CA,Pass*,83*
PAGODA HOUSE,148 W ALMA AV,SAN,JOSE,CA,Pass,83
WENDY'S #31,1405 MONTEREY RD,SAN,JOSE,CA,Pass*,100*
MEXICAN BROTHER MARKET,100 W ALMA AV,SAN,JOSE,CA,Pass,85
ELK'S LODGE #522 - BAR,444 W ALMA AV,SAN,JOSE,CA,Pass*,97*
LOS PINITOS RESTAURANT & BAR,163 W ALMA AV,SAN,JOSE,CA,Pass,79*
YOLANDA'S RESTAURANT,1198 VINE ST,SAN,JOSE,CA,Pass,88
CENADURIAS FELIPA'S,1197 LOCUST ST,SAN,JOSE,CA,Pass*,83*
BURGER CORNER,1101 S 1ST ST,SAN,JOSE,CA,Pass*,91*
PURO MICHOACAN RESTAURANT,1065 S 1ST ST,SAN,JOSE,CA,Pass,81
CLUB CARIBE,1001 S 1ST ST,SAN,JOSE,CA,Pass,92
TRINE'S RESTAURANT,995 S 1ST ST,SAN,JOSE,CA,Pass,84
ARTEAGA'S FOOD CENTER- FOOD,204 WILLOW ST,SAN,JOSE,CA,Pass,91
LA SONORENSE,163 WILLOW ST,SAN,JOSE,CA,Pass*,91*
METRO BALDERAS TAQUERIA,300 WILLOW ST,SAN,JOSE,CA,Pass,78
EL RICO PAN,231 WILLOW ST,SAN,JOSE,CA,Pass,84
